ID, Date, Time, X Acceleration, Y Acceleration, Z Acceleration, Temperature 
0, 16/1/2020, 15:38:8, 0.21, 1.2, 9.73, 23.44 
0, 16/1/2020, 15:38:9, 0.17, 1.19, 9.76, 23.32 
0, 16/1/2020, 15:38:10, 0.19, 1.19, 9.77, 23.3 
0, 16/1/2020, 15:38:11, 0.15, 1.21, 9.76, 23.25 
0, 16/1/2020, 15:38:12, 0.15, 1.19, 9.79, 23.37 
0, 16/1/2020, 15:38:13, 0.12, 1.25, 9.78, 23.44 
0, 16/1/2020, 15:38:14, 0.16, 1.25, 9.89, 23.35 
0, 16/1/2020, 15:38:15, 0.14, 1.03, 9.2, 23.35 
0, 16/1/2020, 15:38:16, 0.11, 1.1, 9.54, 23.32 
0, 16/1/2020, 15:38:17, 0.13, 1.17, 9.78, 23.27 
0, 16/1/2020, 15:38:18, 0.14, 1.17, 9.89, 23.44 
0, 16/1/2020, 15:38:19, 0.14, 1.22, 9.79, 23.42 
0, 16/1/2020, 15:38:20, 0.15, 1.18, 9.74, 23.42 
0, 16/1/2020, 15:38:21, 0.12, 1.14, 9.75, 23.35 
0, 16/1/2020, 15:38:22, 0.14, 1.15, 9.71, 23.39 
0, 16/1/2020, 15:38:23, 0.12, 1.25, 9.69, 23.32 
0, 16/1/2020, 15:38:24, 0.11, 1.23, 9.8, 23.44 
0, 16/1/2020, 15:38:25, 0.1, 1.19, 9.82, 23.32 
0, 16/1/2020, 15:38:27, 0.13, 1.12, 9.79, 23.42 
0, 16/1/2020, 15:38:28, 0.11, 1.12, 9.72, 23.42 
0, 16/1/2020, 15:38:29, 0.13, 1.13, 9.78, 23.39 
0, 16/1/2020, 15:38:30, 0.11, 1.13, 9.73, 23.47 
0, 16/1/2020, 15:38:31, 0.15, 1.14, 9.74, 23.32 
0, 16/1/2020, 15:38:32, 0.18, 1.13, 9.77, 23.39 
0, 16/1/2020, 15:38:33, 0.11, 1.12, 9.79, 23.2 
0, 16/1/2020, 15:38:34, 0.11, 1.12, 9.75, 23.25 
0, 16/1/2020, 15:38:35, 0.12, 1.11, 9.77, 23.37 
0, 16/1/2020, 15:38:36, 0.1, 1.15, 9.83, 23.37 
0, 16/1/2020, 15:38:37, 0.1, 1.13, 9.75, 23.44 
0, 16/1/2020, 15:38:38, 0.12, 1.13, 9.78, 23.44 
0, 16/1/2020, 15:38:39, 0.1, 1.22, 9.73, 23.32 
0, 16/1/2020, 15:38:40, 0.1, 1.16, 9.72, 23.42 
0, 16/1/2020, 15:38:41, 0.1, 1.18, 9.78, 23.3 
0, 16/1/2020, 15:38:42, 0.08, 1.2, 9.78, 23.39 
0, 16/1/2020, 15:38:43, 0.11, 1.14, 9.71, 23.35 
0, 16/1/2020, 15:38:44, 0.14, 1.2, 9.75, 23.37 
0, 16/1/2020, 15:38:45, 0.1, 1.17, 9.75, 23.42 
0, 16/1/2020, 15:38:46, 0.11, 1.2, 9.74, 23.37 
0, 16/1/2020, 15:38:47, 0.13, 1.13, 9.79, 23.42 
0, 16/1/2020, 15:38:48, 0.1, 1.18, 9.86, 23.44 
0, 16/1/2020, 15:38:49, 0.12, 1.22, 9.7, 23.27 
0, 16/1/2020, 15:38:50, 0.13, 1.18, 9.75, 23.37 
0, 16/1/2020, 15:38:51, 0.12, 1.2, 9.79, 23.37 
0, 16/1/2020, 15:38:52, 0.13, 1.2, 9.8, 23.39 
0, 16/1/2020, 15:38:53, 0.12, 1.2, 9.81, 23.39 
0, 16/1/2020, 15:38:54, 0.11, 1.15, 9.54, 23.37 
0, 16/1/2020, 15:38:55, 0.11, 1.19, 9.79, 23.27 
0, 16/1/2020, 15:38:56, 0.13, 1.18, 9.72, 23.27 
0, 16/1/2020, 15:38:57, 0.11, 1.2, 9.92, 23.27 
0, 16/1/2020, 15:38:58, 0.12, 1.18, 9.77, 23.42 
0, 16/1/2020, 15:38:59, 0.16, 1.18, 9.85, 23.39 
0, 16/1/2020, 15:39:0, 0.11, 1.23, 9.76, 23.37 
0, 16/1/2020, 15:39:1, 0.13, 1.16, 9.72, 23.42 
0, 16/1/2020, 15:39:2, 0.13, 1.15, 9.77, 23.42 
0, 16/1/2020, 15:39:3, 0.13, 1.18, 9.81, 23.39 
0, 16/1/2020, 15:39:4, 0.12, 1.19, 9.81, 23.42 
0, 16/1/2020, 15:39:5, 0.14, 1.05, 9.4, 23.35 
0, 16/1/2020, 15:39:7, 0.12, 1.19, 9.9, 23.47 
0, 16/1/2020, 15:39:8, 0.11, 1.19, 9.78, 23.42 
0, 16/1/2020, 15:39:9, 0.14, 1.21, 9.7, 23.37 
0, 16/1/2020, 15:39:10, 0.11, 1.16, 9.68, 23.39 
0, 16/1/2020, 15:39:11, 0.15, 1.2, 9.83, 23.39 
0, 16/1/2020, 15:39:12, 0.14, 1.19, 9.71, 23.39 
0, 16/1/2020, 15:39:13, 0.14, 1.2, 9.77, 23.39 
0, 16/1/2020, 15:39:14, 0.14, 1.17, 9.74, 23.25 
0, 16/1/2020, 15:39:15, 0.11, 1.17, 9.71, 23.3 
0, 16/1/2020, 15:39:16, 0.13, 1.15, 9.74, 23.37 
0, 16/1/2020, 15:39:17, 0.13, 1.24, 9.77, 23.39 
0, 16/1/2020, 15:39:18, 0.14, 1.22, 9.76, 23.42 
0, 16/1/2020, 15:39:19, 0.18, 1.25, 9.77, 23.3 
0, 16/1/2020, 15:39:20, 0.16, 1.17, 9.78, 23.37 
0, 16/1/2020, 15:39:21, 0.12, 1.25, 9.77, 23.3 
0, 16/1/2020, 15:39:22, 0.12, 1.23, 9.79, 23.37 
0, 16/1/2020, 15:39:23, 0.13, 1.24, 9.79, 23.39 
0, 16/1/2020, 15:39:24, 0.14, 1.23, 9.79, 23.3 
0, 16/1/2020, 15:39:25, 0.12, 1.23, 9.67, 23.37 
0, 16/1/2020, 15:39:26, 0.13, 1.25, 9.76, 23.37 
0, 16/1/2020, 15:39:27, 0.15, 1.21, 9.78, 23.35 
0, 16/1/2020, 15:39:28, 0.16, 1.23, 9.73, 23.42 
0, 16/1/2020, 15:39:29, 0.13, 1.22, 9.75, 23.39 
0, 16/1/2020, 15:39:30, 0.11, 1.2, 9.78, 23.35 
0, 16/1/2020, 15:39:31, 0.11, 1.21, 9.79, 23.39 
0, 16/1/2020, 15:39:32, 0.17, 1.23, 9.77, 23.47 
0, 16/1/2020, 15:39:33, 0.13, 1.24, 9.78, 23.3 
0, 16/1/2020, 15:39:34, 0.12, 1.24, 9.82, 23.37 
0, 16/1/2020, 15:39:35, 0.12, 1.24, 9.74, 23.39 
0, 16/1/2020, 15:39:36, 0.16, 1.24, 9.75, 23.37 
0, 16/1/2020, 15:39:37, 0.15, 1.2, 9.76, 23.37 
0, 16/1/2020, 15:39:38, 0.17, 1.21, 9.74, 23.37 
0, 16/1/2020, 15:39:39, 0.14, 1.24, 9.75, 23.44 
0, 16/1/2020, 15:39:40, 0.14, 1.23, 9.8, 23.37 
0, 16/1/2020, 15:39:41, 0.12, 1.25, 9.78, 23.32 
0, 16/1/2020, 15:39:42, 0.14, 1.22, 9.77, 23.35 
0, 16/1/2020, 15:39:43, 0.11, 1.24, 9.78, 23.32 
0, 16/1/2020, 15:39:44, 0.11, 1.19, 9.72, 23.39 
0, 16/1/2020, 15:39:45, 0.12, 1.18, 9.78, 23.42 
0, 16/1/2020, 15:39:47, 0.15, 1.2, 9.61, 23.44 
0, 16/1/2020, 15:39:48, 0.15, 1.19, 9.76, 23.42 
0, 16/1/2020, 15:39:49, 0.12, 1.25, 9.72, 23.22 
0, 16/1/2020, 15:39:50, 0.2, 1.21, 9.7, 23.37 
0, 16/1/2020, 15:39:51, 0.09, 1.25, 9.82, 23.52 
0, 16/1/2020, 15:39:52, 0.09, 1.27, 9.93, 23.35 
0, 16/1/2020, 15:39:53, 0.15, 1.24, 9.78, 23.44 
0, 16/1/2020, 15:39:54, 0.11, 1.23, 9.65, 23.35 
0, 16/1/2020, 15:39:55, 0.14, 1.24, 9.81, 23.3 
0, 16/1/2020, 15:39:56, 0.13, 1.25, 9.79, 23.42 
0, 16/1/2020, 15:39:57, 0.16, 1.25, 9.9, 23.32 
0, 16/1/2020, 15:39:58, 0.15, 1.23, 9.72, 23.42 
0, 16/1/2020, 15:39:59, 0.13, 1.25, 9.88, 23.39 
0, 16/1/2020, 15:40:0, 0.17, 1.19, 9.75, 23.35 
0, 16/1/2020, 15:40:1, 0.16, 1.23, 9.78, 23.37 
0, 16/1/2020, 15:40:2, 0.15, 1.2, 9.73, 23.27 
0, 16/1/2020, 15:40:3, 0.16, 1.19, 9.8, 23.44 
0, 16/1/2020, 15:40:4, 0.16, 1.25, 9.78, 23.3 
0, 16/1/2020, 15:40:5, 0.14, 1.24, 9.78, 23.42 
0, 16/1/2020, 15:40:6, 0.14, 1.21, 9.74, 23.42 
0, 16/1/2020, 15:40:7, 0.13, 1.23, 9.79, 23.3 
0, 16/1/2020, 15:40:8, 0.14, 1.2, 9.79, 23.25 
0, 16/1/2020, 15:40:9, 0.2, 1.2, 9.75, 23.39 
0, 16/1/2020, 15:40:10, 0.17, 1.21, 9.77, 23.37 
0, 16/1/2020, 15:40:11, 0.13, 1.24, 9.78, 23.37 
0, 16/1/2020, 15:40:12, 0.18, 1.24, 9.76, 23.42 
0, 16/1/2020, 15:40:13, 0.17, 1.23, 9.78, 23.37 
0, 16/1/2020, 15:40:14, 0.13, 1.22, 9.79, 23.37 
0, 16/1/2020, 15:40:15, 0.13, 1.21, 9.77, 23.37 
0, 16/1/2020, 15:40:16, 0.16, 1.24, 9.79, 23.44 
0, 16/1/2020, 15:40:17, 0.14, 1.18, 9.78, 23.27 
0, 16/1/2020, 15:40:18, 0.15, 1.22, 9.77, 23.17 
0, 16/1/2020, 15:40:19, 0.14, 1.2, 9.73, 23.37 
0, 16/1/2020, 15:40:20, 0.12, 1.22, 9.82, 23.27 
0, 16/1/2020, 15:40:21, 0.18, 1.2, 9.79, 23.42 
0, 16/1/2020, 15:40:22, 0.18, 1.23, 9.75, 23.39 
0, 16/1/2020, 15:40:23, 0.18, 1.25, 9.84, 23.42 
0, 16/1/2020, 15:40:24, 0.17, 1.24, 9.77, 23.39 
0, 16/1/2020, 15:40:25, 0.17, 1.22, 9.74, 23.39 
0, 16/1/2020, 15:40:27, 0.18, 1.23, 9.79, 23.25 
0, 16/1/2020, 15:40:28, 0.13, 1.21, 9.79, 23.39 
0, 16/1/2020, 15:40:29, 0.13, 1.2, 9.75, 23.42 
0, 16/1/2020, 15:40:30, 0.18, 1.23, 9.75, 23.42 
0, 16/1/2020, 15:40:31, 0.13, 1.23, 9.69, 23.44 
0, 16/1/2020, 15:40:32, 0.14, 1.25, 9.83, 23.32 
0, 16/1/2020, 15:40:33, 0.12, 1.25, 9.72, 23.32 
0, 16/1/2020, 15:40:34, 0.14, 1.21, 9.74, 23.3 
0, 16/1/2020, 15:40:35, 0.16, 1.23, 9.76, 23.39 
0, 16/1/2020, 15:40:36, 0.14, 1.14, 9.71, 23.3 
0, 16/1/2020, 15:40:37, 0.18, 1.23, 9.76, 23.3 
0, 16/1/2020, 15:40:38, 0.18, 1.22, 9.74, 23.17 
0, 16/1/2020, 15:40:39, 0.12, 1.18, 9.7, 23.3 
0, 16/1/2020, 15:40:40, 0.17, 1.23, 9.74, 23.27 
0, 16/1/2020, 15:40:41, 0.14, 1.24, 9.83, 23.37 
0, 16/1/2020, 15:40:42, 0.14, 1.24, 9.73, 23.32 
0, 16/1/2020, 15:40:43, 0.13, 1.21, 9.79, 23.35 
0, 16/1/2020, 15:40:44, 0.15, 1.22, 9.72, 23.3 
0, 16/1/2020, 15:40:45, 0.1, 1.22, 9.76, 23.35 
0, 16/1/2020, 15:40:46, 0.14, 1.23, 9.79, 23.35 
0, 16/1/2020, 15:40:47, 0.13, 1.25, 9.75, 23.37 
0, 16/1/2020, 15:40:48, 0.18, 1.24, 9.75, 23.35 
0, 16/1/2020, 15:40:49, 0.19, 1.17, 9.63, 23.3 
0, 16/1/2020, 15:40:50, 0.18, 1.23, 9.7, 23.42 
0, 16/1/2020, 15:40:51, 0.13, 1.24, 9.79, 23.42 
0, 16/1/2020, 15:40:52, 0.11, 1.23, 9.84, 23.42 
0, 16/1/2020, 15:40:53, 0.11, 1.25, 9.79, 23.37 
0, 16/1/2020, 15:40:54, 0.13, 1.2, 9.78, 23.35 
0, 16/1/2020, 15:40:55, 0.17, 1.23, 9.76, 23.42 
0, 16/1/2020, 15:40:56, 0.16, 1.25, 9.75, 23.37 
0, 16/1/2020, 15:40:57, 0.14, 1.23, 9.76, 23.37 
0, 16/1/2020, 15:40:58, 0.13, 1.22, 9.75, 23.35 
0, 16/1/2020, 15:40:59, 0.15, 1.25, 9.76, 23.39 
0, 16/1/2020, 15:41:0, 0.13, 1.25, 9.79, 23.22 
0, 16/1/2020, 15:41:1, 0.14, 1.19, 9.76, 23.39 
0, 16/1/2020, 15:41:2, 0.14, 1.24, 9.81, 23.32 
0, 16/1/2020, 15:41:3, 0.13, 1.24, 9.73, 23.47 
0, 16/1/2020, 15:41:4, 0.13, 1.22, 9.77, 23.32 
0, 16/1/2020, 15:41:5, 0.16, 1.22, 9.73, 23.44 
0, 16/1/2020, 15:41:7, 0.16, 1.23, 9.74, 23.42 
0, 16/1/2020, 15:41:8, 0.17, 1.19, 9.78, 23.39 
0, 16/1/2020, 15:41:9, 0.19, 1.21, 9.76, 23.42 
0, 16/1/2020, 15:41:10, 0.15, 1.21, 9.77, 23.35 
0, 16/1/2020, 15:41:11, 0.17, 1.23, 9.73, 23.37 
0, 16/1/2020, 15:41:12, 0.14, 1.24, 9.73, 23.32 
0, 16/1/2020, 15:41:13, 0.17, 1.25, 9.78, 23.37 
0, 16/1/2020, 15:41:14, 0.13, 1.21, 9.76, 23.37 
0, 16/1/2020, 15:41:15, 0.15, 1.22, 9.76, 23.22 
0, 16/1/2020, 15:41:16, 0.15, 1.16, 9.76, 23.52 
0, 16/1/2020, 15:41:17, 0.16, 1.23, 9.76, 23.35 
0, 16/1/2020, 15:41:18, 0.19, 1.28, 9.77, 23.3 
0, 16/1/2020, 15:41:19, 0.18, 1.25, 9.77, 23.44 
0, 16/1/2020, 15:41:20, 0.18, 1.21, 9.72, 23.37 
0, 16/1/2020, 15:41:21, 0.16, 1.2, 9.74, 23.32 
0, 16/1/2020, 15:41:22, 0.14, 1.23, 9.78, 23.37 
0, 16/1/2020, 15:41:23, 0.17, 1.24, 9.75, 23.32 
0, 16/1/2020, 15:41:24, 0.15, 1.25, 9.88, 23.27 
0, 16/1/2020, 15:41:25, 0.13, 1.22, 9.77, 23.25 
0, 16/1/2020, 15:41:26, 0.14, 1.23, 9.72, 23.25 
0, 16/1/2020, 15:41:27, 0.2, 1.24, 9.79, 23.47 
0, 16/1/2020, 15:41:28, 0.16, 1.24, 9.67, 23.35 
0, 16/1/2020, 15:41:29, 0.18, 1.21, 9.77, 23.32 
0, 16/1/2020, 15:41:30, 0.19, 1.1, 9.66, 23.37 
0, 16/1/2020, 15:41:31, 0.12, 1.19, 9.74, 23.39 
0, 16/1/2020, 15:41:32, 0.15, 1.24, 9.77, 23.35 
0, 16/1/2020, 15:41:33, 0.16, 1.25, 9.7, 23.39 
0, 16/1/2020, 15:41:34, 0.14, 1.21, 9.76, 23.42 
0, 16/1/2020, 15:41:35, 0.13, 1.21, 9.79, 23.42 
0, 16/1/2020, 15:41:36, 0.13, 1.2, 9.73, 23.35 
0, 16/1/2020, 15:41:37, 0.14, 1.19, 9.78, 23.42 
0, 16/1/2020, 15:41:38, 0.19, 1.21, 9.76, 23.35 
0, 16/1/2020, 15:41:39, 0.15, 1.21, 9.65, 23.37 
0, 16/1/2020, 15:41:40, 0.11, 1.22, 9.76, 23.47 
0, 16/1/2020, 15:41:41, 0.16, 1.25, 9.8, 23.44 
0, 16/1/2020, 15:41:42, 0.18, 1.18, 9.78, 23.17 
0, 16/1/2020, 15:41:43, 0.12, 1.21, 9.8, 23.47 
0, 16/1/2020, 15:41:44, 0.16, 1.19, 9.75, 23.3 
0, 16/1/2020, 15:41:45, 0.14, 1.21, 9.77, 23.3 
0, 16/1/2020, 15:41:47, 0.12, 1.19, 9.77, 23.42 
0, 16/1/2020, 15:41:48, 0.16, 1.26, 9.76, 23.37 
0, 16/1/2020, 15:41:49, 0.17, 1.18, 9.76, 23.44 
0, 16/1/2020, 15:41:50, 0.13, 1.23, 9.77, 23.37 
0, 16/1/2020, 15:41:51, 0.13, 1.21, 9.76, 23.17 
0, 16/1/2020, 15:41:52, 0.17, 1.17, 9.76, 23.35 
0, 16/1/2020, 15:41:53, 0.14, 1.16, 9.77, 23.22 
0, 16/1/2020, 15:41:54, 0.12, 1.18, 9.79, 23.39 
0, 16/1/2020, 15:41:55, 0.14, 1.21, 9.8, 23.35 
0, 16/1/2020, 15:41:56, 0.19, 1.22, 9.8, 23.32 
0, 16/1/2020, 15:41:57, 0.14, 1.22, 9.76, 23.42 
0, 16/1/2020, 15:41:58, 0.18, 1.25, 9.81, 23.39 
0, 16/1/2020, 15:41:59, 0.15, 1.23, 9.79, 23.25 
0, 16/1/2020, 15:42:0, 0.18, 1.17, 9.75, 23.37 
0, 16/1/2020, 15:42:1, 0.19, 1.35, 9.94, 23.37 
0, 16/1/2020, 15:42:2, 0.13, 1.22, 9.76, 23.39 
0, 16/1/2020, 15:42:3, 0.2, 1.21, 9.74, 23.35 
0, 16/1/2020, 15:42:4, 0.17, 1.24, 9.76, 23.49 
0, 16/1/2020, 15:42:5, 0.14, 1.19, 9.69, 23.25 
0, 16/1/2020, 15:42:6, 0.17, 1.27, 9.77, 23.39 
0, 16/1/2020, 15:42:7, 0.13, 1.22, 9.73, 23.3 
0, 16/1/2020, 15:42:8, 0.15, 1.23, 9.79, 23.39 
0, 16/1/2020, 15:42:9, 0.15, 1.19, 9.77, 23.39 
0, 16/1/2020, 15:42:10, 0.11, 1.22, 9.74, 23.47 
0, 16/1/2020, 15:42:11, 0.11, 1.18, 9.78, 23.39 
0, 16/1/2020, 15:42:12, 0.14, 1.17, 9.67, 23.32 
0, 16/1/2020, 15:42:13, 0.18, 1.17, 9.89, 23.25 
0, 16/1/2020, 15:42:14, 0.18, 1.17, 9.72, 23.39 
0, 16/1/2020, 15:42:15, 0.16, 1.16, 9.7, 23.49 
0, 16/1/2020, 15:42:16, 0.15, 1.2, 9.73, 23.3 
0, 16/1/2020, 15:42:17, 0.16, 1.18, 9.77, 23.44 
0, 16/1/2020, 15:42:18, 0.19, 1.23, 9.76, 23.39 
0, 16/1/2020, 15:42:19, 0.16, 1.21, 9.76, 23.39 
0, 16/1/2020, 15:42:20, 0.17, 1.2, 9.79, 23.39 
0, 16/1/2020, 15:42:21, 0.14, 1.21, 9.75, 23.42 
0, 16/1/2020, 15:42:22, 0.16, 1.23, 9.8, 23.39 
0, 16/1/2020, 15:42:23, 0.13, 1.15, 9.74, 23.44 
0, 16/1/2020, 15:42:24, 0.17, 1.21, 9.77, 23.42 
0, 16/1/2020, 15:42:26, 0.14, 1.23, 9.68, 23.37 
0, 16/1/2020, 15:42:27, 0.14, 1.15, 9.73, 23.47 
0, 16/1/2020, 15:42:28, 0.09, 1.18, 9.68, 23.42 
0, 16/1/2020, 15:42:29, 0.09, 1.2, 9.77, 23.42 
0, 16/1/2020, 15:42:30, 0.18, 1.16, 9.78, 23.39 
0, 16/1/2020, 15:42:31, 0.13, 1.2, 9.77, 23.32 
0, 16/1/2020, 15:42:32, 0.15, 1.24, 9.75, 23.32 
0, 16/1/2020, 15:42:33, 0.14, 1.22, 9.81, 23.49 
0, 16/1/2020, 15:42:34, 0.15, 1.21, 9.8, 23.35 
0, 16/1/2020, 15:42:35, 0.16, 1.24, 9.87, 23.44 
0, 16/1/2020, 15:42:36, 0.16, 1.19, 9.72, 23.39 
0, 16/1/2020, 15:42:37, 0.16, 1.24, 9.78, 23.44 
0, 16/1/2020, 15:42:38, 0.14, 1.2, 9.8, 23.44 
0, 16/1/2020, 15:42:39, 0.13, 1.14, 9.66, 23.3 
0, 16/1/2020, 15:42:40, 0.18, 1.18, 9.77, 23.42 
0, 16/1/2020, 15:42:41, 0.15, 1.24, 9.81, 23.39 
0, 16/1/2020, 15:42:42, 0.15, 1.21, 9.76, 23.49 
0, 16/1/2020, 15:42:43, 0.13, 1.21, 9.77, 23.44 
0, 16/1/2020, 15:42:44, 0.11, 1.23, 9.79, 23.25 
0, 16/1/2020, 15:42:45, 0.14, 1.19, 9.8, 23.42 
0, 16/1/2020, 15:42:46, 0.11, 1.21, 9.77, 23.37 
0, 16/1/2020, 15:42:47, 0.15, 1.22, 9.75, 23.49 
0, 16/1/2020, 15:42:48, 0.16, 1.23, 9.76, 23.49 
0, 16/1/2020, 15:42:49, 0.15, 1.21, 9.75, 23.3 
0, 16/1/2020, 15:42:50, 0.14, 1.26, 9.76, 23.42 
0, 16/1/2020, 15:42:51, 0.16, 1.19, 9.73, 23.35 
0, 16/1/2020, 15:42:52, 0.15, 1.23, 9.77, 23.42 
0, 16/1/2020, 15:42:53, 0.14, 1.21, 9.76, 23.42 
0, 16/1/2020, 15:42:54, 0.17, 1.23, 9.78, 23.44 
0, 16/1/2020, 15:42:55, 0.22, 1.19, 9.76, 23.49 
0, 16/1/2020, 15:42:56, 0.14, 1.15, 9.73, 23.3 
0, 16/1/2020, 15:42:57, 0.14, 1.19, 9.75, 23.44 
0, 16/1/2020, 15:42:58, 0.13, 1.21, 9.74, 23.32 
0, 16/1/2020, 15:42:59, 0.18, 1.2, 9.84, 23.47 
0, 16/1/2020, 15:43:0, 0.1, 1.12, 9.75, 24.47 
0, 16/1/2020, 15:43:1, 0.07, 1.07, 9.83, 24.35 
0, 16/1/2020, 15:43:2, 0.05, 0.99, 9.74, 24.2 
0, 16/1/2020, 15:43:3, 0.06, 1.07, 9.85, 24.22 
0, 16/1/2020, 15:43:4, 0.06, 1.03, 9.74, 24.32 
0, 16/1/2020, 15:43:6, 0.07, 0.94, 9.78, 24.3 
0, 16/1/2020, 15:43:7, 0.08, 1.06, 9.74, 24.35 
0, 16/1/2020, 15:43:8, 0.07, 1.04, 9.75, 24.35 
0, 16/1/2020, 15:43:9, 0.08, 1.1, 9.76, 24.18 
0, 16/1/2020, 15:43:10, 0.08, 1.04, 9.79, 24.2 
0, 16/1/2020, 15:43:11, 0.02, 1.17, 10.38, 24.25 
0, 16/1/2020, 15:43:12, 0.08, 1.1, 9.72, 24.2 
0, 16/1/2020, 15:43:13, 0.11, 1.03, 9.69, 24.2 
0, 16/1/2020, 15:43:14, 0.1, 1.1, 9.74, 24.2 
0, 16/1/2020, 15:43:15, 0.06, 1.08, 9.75, 24.27 
0, 16/1/2020, 15:43:16, 0.05, 1.08, 9.78, 24.25 
0, 16/1/2020, 15:43:17, 0.11, 1.03, 9.73, 24.32 
0, 16/1/2020, 15:43:18, 0.11, 0.9700001, 9.54, 24.22 
0, 16/1/2020, 15:43:19, 0.06, 1.07, 9.75, 24.18 
0, 16/1/2020, 15:43:20, 0.05, 1.06, 9.74, 24.2 
0, 16/1/2020, 15:43:21, 0.06, 1.06, 9.73, 24.18 
0, 16/1/2020, 15:43:22, 0.07, 1.09, 9.76, 24.1 
0, 16/1/2020, 15:43:23, 0.11, 1.06, 9.68, 24.18 
0, 16/1/2020, 15:43:24, 0.11, 1.07, 9.74, 24.27 
0, 16/1/2020, 15:43:25, 0.1, 1.05, 9.74, 24.3 
0, 16/1/2020, 15:43:26, 0.07, 1.05, 9.75, 24.15 
0, 16/1/2020, 15:43:27, 0.06, 1.01, 9.76, 24.32 
0, 16/1/2020, 15:43:28, 0.1, 1.03, 9.78, 24.18 
0, 16/1/2020, 15:43:29, 0.1, 1.04, 9.7, 24.32 
0, 16/1/2020, 15:43:30, 0.09, 1.06, 9.77, 24.25 
0, 16/1/2020, 15:43:31, 0.09, 1.09, 9.74, 24.18 
0, 16/1/2020, 15:43:32, 0.09, 1.1, 9.8, 24.15 
0, 16/1/2020, 15:43:33, 0.1, 1.03, 9.75, 24.32 
0, 16/1/2020, 15:43:34, 0.07, 1.09, 9.78, 24.15 
0, 16/1/2020, 15:43:35, 0.07, 1.02, 9.74, 24.15 
0, 16/1/2020, 15:43:36, 0.1, 1.03, 9.72, 24.1 
0, 16/1/2020, 15:43:37, 0.11, 1.02, 9.68, 24.2 
0, 16/1/2020, 15:43:38, 0.08, 1.02, 9.76, 24.05 
0, 16/1/2020, 15:43:39, 0.09, 1.05, 9.78, 24.2 
0, 16/1/2020, 15:43:40, 0.03, 1.01, 9.76, 24.3 
0, 16/1/2020, 15:43:41, 0.09, 0.99, 9.57, 24.18 
0, 16/1/2020, 15:43:42, 0.07, 1.05, 9.79, 24.13 
0, 16/1/2020, 15:43:43, 0.05, 1.07, 9.74, 24.18 
0, 16/1/2020, 15:43:44, 0.05, 1.05, 9.76, 24.2 
0, 16/1/2020, 15:43:46, 0.08, 1.03, 9.84, 24.22 
0, 16/1/2020, 15:43:47, 0.1, 1.05, 9.72, 24.2 
0, 16/1/2020, 15:43:48, 0.1, 1.1, 9.76, 24.2 
0, 16/1/2020, 15:43:49, 0.07, 1.07, 9.76, 24.25 
0, 16/1/2020, 15:43:50, 0.08, 1.03, 9.81, 24.18 
0, 16/1/2020, 15:43:51, 0.09, 1.08, 9.84, 24.18 
0, 16/1/2020, 15:43:52, 0.05, 1.04, 9.74, 24.2 
0, 16/1/2020, 15:43:53, 0.08, 1.09, 9.84, 24.15 
0, 16/1/2020, 15:43:54, 0.09, 1.07, 9.73, 24.32 
0, 16/1/2020, 15:43:55, 0.09, 1.05, 9.77, 24.1 
0, 16/1/2020, 15:43:56, 0.05, 1.05, 9.79, 24.27 
0, 16/1/2020, 15:43:57, 0.06, 1.08, 9.8, 24.25 
0, 16/1/2020, 15:43:58, 0.08, 1.05, 9.81, 24.08 
0, 16/1/2020, 15:43:59, 0.03, 1.08, 9.74, 24.27 
0, 16/1/2020, 15:44:0, 0.1, 1.04, 9.83, 24.2 
0, 16/1/2020, 15:44:1, 0.09, 1.06, 9.75, 24.25 
0, 16/1/2020, 15:44:2, 0.11, 1.05, 9.76, 24.08 
0, 16/1/2020, 15:44:3, 0.08, 1.08, 9.75, 24.1 
0, 16/1/2020, 15:44:4, 0.05, 1.08, 9.74, 24.15 
0, 16/1/2020, 15:44:5, 0.04, 1.04, 9.68, 24.08 
0, 16/1/2020, 15:44:6, 0.04, 1.06, 9.76, 24.27 
0, 16/1/2020, 15:44:7, 0.06, 1.07, 9.76, 24.27 
0, 16/1/2020, 15:44:8, 0.03, 1.06, 9.78, 24.3 
0, 16/1/2020, 15:44:9, 0.05, 1.02, 9.78, 24.2 
0, 16/1/2020, 15:44:10, 0.06, 1.05, 9.76, 24.1 
0, 16/1/2020, 15:44:11, 0.07, 1.08, 9.75, 24.27 
0, 16/1/2020, 15:44:12, 0.08, 1.07, 9.79, 24.2 
0, 16/1/2020, 15:44:13, 0.1, 1.09, 9.74, 24.2 
0, 16/1/2020, 15:44:14, 0.08, 1.03, 9.74, 24.18 
0, 16/1/2020, 15:44:15, 0.09, 1.03, 9.7, 24.13 
0, 16/1/2020, 15:44:16, 0.09, 1.05, 9.77, 24.2 
0, 16/1/2020, 15:44:17, 0.09, 1.08, 9.75, 24.32 
0, 16/1/2020, 15:44:18, 0.07, 1.03, 9.79, 24.27 
0, 16/1/2020, 15:44:19, 0.11, 1.13, 9.79, 24.1 
0, 16/1/2020, 15:44:20, 0.08, 1.09, 9.75, 24.2 
0, 16/1/2020, 15:44:21, 0.08, 1.09, 9.85, 24.08 
0, 16/1/2020, 15:44:22, 0.06, 1.07, 9.8, 24.05 
0, 16/1/2020, 15:44:23, 0.09, 1.0, 9.73, 24.18 
